time(UTC),T2m,RH,G(h),Gb(n),Gd(h),IR(h),WS10m,WD10m,SP
1990-11-23 03:00:00+00:00,9.58,66.35,0.0,0.0,0.0,330.35,1.79,46.0,86970.0
1990-11-23 04:00:00+00:00,9.19,74.15,0.0,0.0,0.0,330.75,1.72,42.0,86960.0
1990-11-23 05:00:00+00:00,8.74,79.75,0.0,0.0,0.0,332.3,1.38,43.0,86960.0
1990-11-23 06:00:00+00:00,7.88,92.4,0.0,0.0,0.0,334.6,1.38,46.0,87000.0
1990-11-23 07:00:00+00:00,7.73,92.4,0.0,0.0,0.0,332.5,1.45,36.0,87060.0
1990-11-23 08:00:00+00:00,7.81,92.4,33.0,0.0,33.0,329.55,1.59,52.0,87110.0
1990-11-23 09:00:00+00:00,8.73,92.4,144.0,7.95,141.0,334.4,1.79,67.0,87100.0
1990-11-23 10:00:00+00:00,9.35,79.85,194.0,5.89,191.0,332.1,2.28,80.0,87120.0
1990-11-23 11:00:00+00:00,10.66,71.7,229.0,5.05,226.0,333.65,2.55,91.0,87060.0
1990-11-23 12:00:00+00:00,11.51,66.75,100.0,0.0,100.0,329.4,2.07,107.0,86970.0
1990-11-23 13:00:00+00:00,12.43,66.85,179.0,0.0,179.0,331.3,1.03,121.0,86870.0
1990-11-23 14:00:00+00:00,13.07,60.05,115.0,0.0,115.0,335.55,0.28,89.0,86790.0
1990-11-23 15:00:00+00:00,13.56,58.0,151.0,7.44,148.0,320.65,0.62,108.0,86770.0
1990-11-23 16:00:00+00:00,13.74,58.0,109.0,41.77,99.0,316.8,1.38,146.0,86790.0
1990-11-23 17:00:00+00:00,12.49,64.55,13.0,21.17,12.0,293.6,1.31,177.0,86850.0
1990-11-23 18:00:00+00:00,11.33,71.75,0.0,0.0,0.0,294.15,1.24,149.0,86880.0
1990-11-23 19:00:00+00:00,9.99,79.95,0.0,0.0,0.0,325.3,0.9,180.0,86920.0
1990-11-23 20:00:00+00:00,10.1,79.95,0.0,0.0,0.0,332.65,0.34,138.0,86960.0
1990-11-23 21:00:00+00:00,8.78,92.4,0.0,0.0,0.0,317.55,1.03,29.0,86960.0
1990-11-23 22:00:00+00:00,8.48,92.4,0.0,0.0,0.0,329.4,1.59,359.0,87000.0
1990-11-23 23:00:00+00:00,7.74,92.4,0.0,0.0,0.0,305.95,1.79,337.0,86970.0
1990-11-24 00:00:00+00:00,7.37,92.35,0.0,0.0,0.0,311.2,1.86,334.0,86970.0
1990-11-24 01:00:00+00:00,6.74,92.35,0.0,0.0,0.0,294.05,1.93,326.0,86950.0
1990-11-24 02:00:00+00:00,7.09,85.8,0.0,0.0,0.0,294.35,1.86,317.0,86950.0
1990-11-24 03:00:00+00:00,6.8,85.75,0.0,0.0,0.0,289.1,1.93,316.0,86910.0
1990-11-24 04:00:00+00:00,6.33,85.7,0.0,0.0,0.0,281.2,2.14,312.0,86930.0
1990-11-24 05:00:00+00:00,5.99,82.55,0.0,0.0,0.0,276.35,2.21,313.0,86940.0
1990-11-24 06:00:00+00:00,5.99,82.55,0.0,0.0,0.0,292.05,2.21,321.0,86980.0
1990-11-24 07:00:00+00:00,5.9,85.65,0.0,0.0,0.0,275.75,2.14,308.0,87000.0
1990-11-24 08:00:00+00:00,6.52,79.55,153.0,351.59,81.0,283.7,2.14,299.0,87100.0
1990-11-24 09:00:00+00:00,8.12,71.35,370.0,767.05,83.0,264.95,2.41,305.0,87160.0
1990-11-24 10:00:00+00:00,9.88,66.35,551.0,953.02,69.0,243.05,2.34,316.0,87220.0
1990-11-24 11:00:00+00:00,11.54,53.35,660.0,997.26,71.0,247.5,2.28,324.0,87200.0
1990-11-24 12:00:00+00:00,13.03,44.5,424.0,158.92,325.0,253.9,2.34,323.0,87160.0
1990-11-24 13:00:00+00:00,14.08,39.95,670.0,992.44,74.0,254.1,2.41,321.0,87090.0
1990-11-24 14:00:00+00:00,14.68,37.15,570.0,941.08,76.0,263.4,2.62,319.0,87030.0
1990-11-24 15:00:00+00:00,14.75,35.75,411.0,839.83,74.0,262.4,3.03,322.0,87030.0
1990-11-24 16:00:00+00:00,14.41,37.0,212.0,630.29,62.0,258.95,3.38,325.0,87070.0
1990-11-24 17:00:00+00:00,13.18,44.5,22.0,173.15,14.0,251.2,3.03,329.0,87130.0
1990-11-24 18:00:00+00:00,11.26,51.25,0.0,0.0,0.0,247.5,3.1,331.0,87170.0
1990-11-24 19:00:00+00:00,10.58,55.15,0.0,0.0,0.0,246.95,2.28,329.0,87230.0
1990-11-24 20:00:00+00:00,8.96,61.45,0.0,0.0,0.0,243.05,2.14,329.0,87300.0
1990-11-24 21:00:00+00:00,7.49,68.6,0.0,0.0,0.0,242.65,1.79,325.0,87320.0
1990-11-24 22:00:00+00:00,6.48,71.05,0.0,0.0,0.0,245.0,1.86,315.0,87360.0
1990-11-24 23:00:00+00:00,5.62,76.5,0.0,0.0,0.0,243.05,1.86,306.0,87380.0
1990-11-25 00:00:00+00:00,4.78,79.3,0.0,0.0,0.0,244.6,1.72,299.0,87370.0
1990-11-25 01:00:00+00:00,4.19,82.3,0.0,0.0,0.0,244.7,1.79,297.0,87370.0
1990-11-25 02:00:00+00:00,3.82,85.45,0.0,0.0,0.0,249.85,1.79,299.0,87360.0
1990-11-25 03:00:00+00:00,3.29,88.7,0.0,0.0,0.0,244.8,1.72,299.0,87360.0
1990-11-25 04:00:00+00:00,2.87,92.15,0.0,0.0,0.0,244.4,1.59,299.0,87350.0
1990-11-25 05:00:00+00:00,2.58,88.65,0.0,0.0,0.0,245.0,1.59,300.0,87400.0
1990-11-25 06:00:00+00:00,2.67,88.65,0.0,0.0,0.0,255.65,1.52,300.0,87440.0
1990-11-25 07:00:00+00:00,3.41,85.45,0.0,0.0,0.0,257.0,1.24,293.0,87440.0
1990-11-25 08:00:00+00:00,4.48,82.35,150.0,347.14,80.0,254.5,1.1,292.0,87460.0
1990-11-25 09:00:00+00:00,8.41,76.85,377.0,827.56,70.0,244.4,0.9,279.0,87490.0
1990-11-25 10:00:00+00:00,11.87,62.0,541.0,927.15,75.0,254.3,0.83,272.0,87530.0
1990-11-25 11:00:00+00:00,13.9,55.9,652.0,983.63,74.0,257.4,0.97,251.0,87530.0
1990-11-25 12:00:00+00:00,15.47,50.35,696.0,1007.77,71.0,263.4,1.45,223.0,87460.0
1990-11-25 13:00:00+00:00,16.68,43.8,662.0,976.45,78.0,268.05,2.07,216.0,87390.0
1990-11-25 14:00:00+00:00,17.43,40.75,548.0,864.51,96.0,269.95,2.48,217.0,87320.0
1990-11-25 15:00:00+00:00,17.75,37.95,402.0,800.86,82.0,271.5,2.76,214.0,87290.0
1990-11-25 16:00:00+00:00,17.64,37.95,209.0,612.65,64.0,271.1,2.76,210.0,87290.0
1990-11-25 17:00:00+00:00,16.53,43.8,22.0,198.85,13.0,267.45,2.28,203.0,87320.0
1990-11-25 18:00:00+00:00,14.28,60.3,0.0,0.0,0.0,265.1,1.52,236.0,87360.0
1990-11-25 19:00:00+00:00,12.75,66.95,0.0,0.0,0.0,273.25,1.66,283.0,87380.0
1990-11-25 20:00:00+00:00,11.29,71.75,0.0,0.0,0.0,272.5,2.07,303.0,87400.0
1990-11-25 21:00:00+00:00,10.54,71.7,0.0,0.0,0.0,270.95,2.21,308.0,87430.0
1990-11-25 22:00:00+00:00,9.65,77.0,0.0,0.0,0.0,275.75,2.14,301.0,87470.0
1990-11-25 23:00:00+00:00,8.98,79.85,0.0,0.0,0.0,278.85,2.07,296.0,87450.0
1990-11-26 00:00:00+00:00,8.24,79.75,0.0,0.0,0.0,273.45,2.07,297.0,87450.0
1990-11-26 01:00:00+00:00,7.52,82.7,0.0,0.0,0.0,272.8,1.86,297.0,87410.0
1990-11-26 02:00:00+00:00,6.99,82.65,0.0,0.0,0.0,272.5,1.86,300.0,87370.0
1990-11-26 03:00:00+00:00,6.38,85.7,0.0,0.0,0.0,269.6,1.86,302.0,87330.0
1990-11-26 04:00:00+00:00,5.76,88.9,0.0,0.0,0.0,269.75,1.72,303.0,87300.0
1990-11-26 05:00:00+00:00,5.15,88.85,0.0,0.0,0.0,263.95,1.59,301.0,87280.0
1990-11-26 06:00:00+00:00,4.59,88.85,0.0,0.0,0.0,257.4,1.52,302.0,87270.0
1990-11-26 07:00:00+00:00,4.33,92.2,0.0,0.0,0.0,260.5,1.72,304.0,87300.0
1990-11-26 08:00:00+00:00,5.23,88.85,173.0,609.43,52.0,258.75,1.66,307.0,87340.0
1990-11-26 09:00:00+00:00,9.77,79.9,355.0,734.05,85.0,263.0,1.59,311.0,87370.0
1990-11-26 10:00:00+00:00,13.2,64.65,524.0,876.83,86.0,268.2,1.52,318.0,87400.0
1990-11-26 11:00:00+00:00,15.38,56.25,619.0,884.23,102.0,271.3,1.38,323.0,87370.0
1990-11-26 12:00:00+00:00,16.97,50.75,673.0,947.37,88.0,276.55,1.03,316.0,87300.0
1990-11-26 13:00:00+00:00,18.12,45.85,642.0,924.93,91.0,281.4,0.69,289.0,87220.0
1990-11-26 14:00:00+00:00,18.88,42.7,525.0,779.51,119.0,284.1,0.55,249.0,87160.0
1990-11-26 15:00:00+00:00,19.21,41.15,393.0,776.45,84.0,289.5,0.55,219.0,87150.0
1990-11-26 16:00:00+00:00,19.1,41.15,204.0,586.07,66.0,285.85,0.62,195.0,87160.0
1990-11-26 17:00:00+00:00,18.22,51.15,19.0,112.57,14.0,281.95,0.83,145.0,87160.0
1990-11-26 18:00:00+00:00,17.35,47.3,0.0,0.0,0.0,275.75,0.69,104.0,87210.0
1990-11-26 19:00:00+00:00,16.07,48.8,0.0,0.0,0.0,275.6,0.76,344.0,87250.0
1990-11-26 20:00:00+00:00,14.41,58.1,0.0,0.0,0.0,272.65,0.69,334.0,87290.0
1990-11-26 21:00:00+00:00,12.55,64.55,0.0,0.0,0.0,274.4,0.55,317.0,87340.0
1990-11-26 22:00:00+00:00,10.83,77.15,0.0,0.0,0.0,279.85,0.34,310.0,87360.0
1990-11-26 23:00:00+00:00,9.74,82.9,0.0,0.0,0.0,290.65,0.21,336.0,87390.0
1990-11-27 00:00:00+00:00,9.26,85.95,0.0,0.0,0.0,301.3,0.21,10.0,87420.0
1990-11-27 01:00:00+00:00,8.79,85.9,0.0,0.0,0.0,292.9,0.28,8.0,87420.0
1990-11-27 02:00:00+00:00,8.38,82.75,0.0,0.0,0.0,285.05,0.28,328.0,87410.0
1990-11-27 03:00:00+00:00,7.88,85.85,0.0,0.0,0.0,274.05,0.55,312.0,87430.0
1990-11-27 04:00:00+00:00,6.91,85.75,0.0,0.0,0.0,270.75,0.83,307.0,87420.0
1990-11-27 05:00:00+00:00,5.96,85.7,0.0,0.0,0.0,271.3,1.1,307.0,87430.0
1990-11-27 06:00:00+00:00,5.38,92.25,0.0,0.0,0.0,273.85,1.24,308.0,87440.0
1990-11-27 07:00:00+00:00,5.69,88.9,0.0,0.0,0.0,267.25,1.1,303.0,87500.0
1990-11-27 08:00:00+00:00,7.0,85.8,170.0,608.73,51.0,271.7,0.9,301.0,87560.0
1990-11-27 09:00:00+00:00,9.91,85.95,353.0,740.28,83.0,269.2,0.55,297.0,87630.0
1990-11-27 10:00:00+00:00,13.2,67.05,513.0,847.93,92.0,269.75,0.28,331.0,87670.0
1990-11-27 11:00:00+00:00,14.93,60.4,620.0,902.33,95.0,282.95,0.55,85.0,87670.0
1990-11-27 12:00:00+00:00,16.16,54.45,661.0,917.23,97.0,280.6,1.52,111.0,87620.0
1990-11-27 13:00:00+00:00,17.06,49.05,634.0,906.57,96.0,281.95,2.07,127.0,87560.0
1990-11-27 14:00:00+00:00,17.54,47.4,536.0,845.96,97.0,284.1,2.07,128.0,87520.0
1990-11-27 15:00:00+00:00,17.7,45.7,390.0,771.83,84.0,288.55,1.93,123.0,87510.0
1990-11-27 16:00:00+00:00,17.44,47.3,204.0,605.92,62.0,297.85,1.93,115.0,87540.0
1990-11-27 17:00:00+00:00,16.72,48.9,19.0,137.41,13.0,285.65,1.93,114.0,87560.0
1990-11-27 18:00:00+00:00,15.22,60.5,0.0,0.0,0.0,282.15,1.52,118.0,87610.0
1990-11-27 19:00:00+00:00,15.28,52.25,0.0,0.0,0.0,272.85,0.69,100.0,87630.0
1990-11-27 20:00:00+00:00,14.81,54.1,0.0,0.0,0.0,272.65,0.62,60.0,87690.0
1990-11-27 21:00:00+00:00,14.19,56.0,0.0,0.0,0.0,271.7,0.48,69.0,87740.0
1990-11-27 22:00:00+00:00,13.39,57.9,0.0,0.0,0.0,271.7,0.14,57.0,87770.0
1990-11-27 23:00:00+00:00,12.64,59.95,0.0,0.0,0.0,271.5,0.14,329.0,87760.0
1990-11-28 00:00:00+00:00,11.89,64.35,0.0,0.0,0.0,261.25,0.21,305.0,87780.0
1990-11-28 01:00:00+00:00,11.16,64.25,0.0,0.0,0.0,259.25,0.41,316.0,87790.0
1990-11-28 02:00:00+00:00,10.44,69.0,0.0,0.0,0.0,256.4,0.62,314.0,87760.0
1990-11-28 03:00:00+00:00,9.8,68.9,0.0,0.0,0.0,259.1,0.76,308.0,87760.0
1990-11-28 04:00:00+00:00,9.17,68.8,0.0,0.0,0.0,252.15,0.76,313.0,87750.0
1990-11-28 05:00:00+00:00,8.49,71.35,0.0,0.0,0.0,250.4,0.9,315.0,87770.0
1990-11-28 06:00:00+00:00,7.1,73.9,0.0,0.0,0.0,249.25,1.1,311.0,87780.0
1990-11-28 07:00:00+00:00,6.56,76.65,0.0,0.0,0.0,248.3,1.17,308.0,87840.0
1990-11-28 08:00:00+00:00,6.91,76.65,166.0,597.5,51.0,248.85,1.03,308.0,87870.0
1990-11-28 09:00:00+00:00,10.62,64.1,355.0,763.1,79.0,252.75,0.69,316.0,87890.0
1990-11-28 10:00:00+00:00,13.38,55.75,512.0,846.95,94.0,259.7,0.41,319.0,87910.0
1990-11-28 11:00:00+00:00,15.31,52.25,623.0,913.58,94.0,266.5,0.21,269.0,87880.0
1990-11-28 12:00:00+00:00,16.84,47.15,657.0,903.05,104.0,272.3,0.55,189.0,87810.0
1990-11-28 13:00:00+00:00,18.05,41.05,631.0,893.02,103.0,276.35,1.38,180.0,87730.0
1990-11-28 14:00:00+00:00,18.82,39.65,531.0,816.04,109.0,278.3,2.28,180.0,87640.0
1990-11-28 15:00:00+00:00,19.06,38.2,393.0,782.17,84.0,276.75,2.69,182.0,87620.0
1990-11-28 16:00:00+00:00,18.75,38.2,203.0,591.41,65.0,277.9,2.69,184.0,87610.0
1990-11-28 17:00:00+00:00,17.78,42.45,18.0,116.25,13.0,275.6,2.41,182.0,87630.0
1990-11-28 18:00:00+00:00,16.1,50.6,0.0,0.0,0.0,270.75,1.93,182.0,87670.0
1990-11-28 19:00:00+00:00,15.14,52.25,0.0,0.0,0.0,267.45,1.24,175.0,87690.0
1990-11-28 20:00:00+00:00,15.77,45.15,0.0,0.0,0.0,263.2,0.62,168.0,87750.0
1990-11-28 21:00:00+00:00,14.73,48.4,0.0,0.0,0.0,261.05,0.28,152.0,87760.0
1990-11-28 22:00:00+00:00,13.64,51.9,0.0,0.0,0.0,258.95,0.14,146.0,87780.0
1990-11-28 23:00:00+00:00,12.64,55.65,0.0,0.0,0.0,256.4,0.07,279.0,87790.0
1990-11-29 00:00:00+00:00,11.62,59.7,0.0,0.0,0.0,254.85,0.28,307.0,87770.0
1990-11-29 01:00:00+00:00,10.6,61.75,0.0,0.0,0.0,253.25,0.55,304.0,87740.0
1990-11-29 02:00:00+00:00,9.42,68.8,0.0,0.0,0.0,251.4,0.69,306.0,87710.0
1990-11-29 03:00:00+00:00,8.29,68.7,0.0,0.0,0.0,251.2,0.76,305.0,87680.0
1990-11-29 04:00:00+00:00,7.4,71.15,0.0,0.0,0.0,252.15,0.83,304.0,87690.0
1990-11-29 05:00:00+00:00,6.75,73.8,0.0,0.0,0.0,255.45,0.9,303.0,87680.0
1990-11-29 06:00:00+00:00,5.72,73.65,0.0,0.0,0.0,251.95,1.03,303.0,87710.0
1990-11-29 07:00:00+00:00,5.82,73.65,0.0,0.0,0.0,258.15,0.83,301.0,87740.0
1990-11-29 08:00:00+00:00,6.56,68.4,163.0,585.77,52.0,261.85,0.76,302.0,87750.0
1990-11-29 09:00:00+00:00,10.57,57.3,347.0,724.85,87.0,263.4,0.48,301.0,87780.0
1990-11-29 10:00:00+00:00,13.8,46.35,501.0,807.12,105.0,269.4,0.28,270.0,87790.0
1990-11-29 11:00:00+00:00,15.83,41.9,604.0,846.74,116.0,272.65,0.41,223.0,87770.0
1990-11-29 12:00:00+00:00,17.38,39.25,659.0,918.13,99.0,278.5,0.97,207.0,87680.0
1990-11-29 13:00:00+00:00,18.62,35.45,623.0,869.04,111.0,286.05,1.59,201.0,87600.0
1990-11-29 14:00:00+00:00,19.36,34.15,561.0,952.62,70.0,288.35,1.79,202.0,87510.0
1990-11-29 15:00:00+00:00,19.73,33.05,396.0,807.63,78.0,287.55,1.93,201.0,87470.0
1990-11-29 16:00:00+00:00,19.6,33.05,204.0,606.65,63.0,297.25,1.93,200.0,87460.0
1990-11-29 17:00:00+00:00,18.85,38.2,13.0,23.56,12.0,306.35,1.66,192.0,87470.0
1990-11-29 18:00:00+00:00,16.86,56.6,0.0,0.0,0.0,307.1,1.24,198.0,87510.0
1990-11-29 19:00:00+00:00,17.22,42.3,0.0,0.0,0.0,289.3,1.03,269.0,87550.0
1990-11-29 20:00:00+00:00,14.78,52.15,0.0,0.0,0.0,275.75,1.17,291.0,87580.0
1990-11-29 21:00:00+00:00,14.07,53.95,0.0,0.0,0.0,279.85,0.97,296.0,87610.0
1990-11-29 22:00:00+00:00,11.53,66.75,0.0,0.0,0.0,281.4,1.03,302.0,87630.0
1990-11-29 23:00:00+00:00,9.16,79.85,0.0,0.0,0.0,277.9,1.24,300.0,87620.0
1990-11-30 00:00:00+00:00,7.6,82.7,0.0,0.0,0.0,279.85,1.24,301.0,87610.0
1990-11-30 01:00:00+00:00,6.28,92.3,0.0,0.0,0.0,288.85,1.31,303.0,87600.0
1990-11-30 02:00:00+00:00,5.6,92.3,0.0,0.0,0.0,280.6,1.31,304.0,87590.0
1990-11-30 03:00:00+00:00,4.89,95.75,0.0,0.0,0.0,269.95,1.1,304.0,87550.0
1990-11-30 04:00:00+00:00,4.12,95.75,0.0,0.0,0.0,265.9,1.03,305.0,87540.0
1990-11-30 05:00:00+00:00,4.03,88.8,0.0,0.0,0.0,248.85,1.03,303.0,87540.0
1990-11-30 06:00:00+00:00,4.18,85.5,0.0,0.0,0.0,247.7,0.97,300.0,87530.0
1990-11-30 07:00:00+00:00,4.6,79.3,0.0,0.0,0.0,245.2,0.9,298.0,87580.0
1990-11-30 08:00:00+00:00,6.01,73.7,161.0,589.61,51.0,245.4,0.76,303.0,87580.0
1990-11-30 09:00:00+00:00,10.4,59.35,343.0,708.34,91.0,249.25,0.48,312.0,87630.0
1990-11-30 10:00:00+00:00,13.74,46.35,508.0,846.66,95.0,257.0,0.34,310.0,87640.0
1990-11-30 11:00:00+00:00,16.02,37.55,627.0,937.78,89.0,265.5,0.21,258.0,87630.0
1990-11-30 12:00:00+00:00,17.82,31.4,673.0,966.13,86.0,271.7,0.48,221.0,87540.0
1990-11-30 13:00:00+00:00,19.25,28.25,626.0,878.81,110.0,276.55,1.03,217.0,87470.0
1990-11-30 14:00:00+00:00,20.23,24.45,527.0,796.02,118.0,279.45,1.45,220.0,87360.0
1990-11-30 15:00:00+00:00,20.74,22.75,388.0,756.62,91.0,280.8,1.59,223.0,87320.0
1990-11-30 16:00:00+00:00,18.76,33.1,206.0,617.42,63.0,270.82,1.31,230.0,87320.0
1990-11-30 17:00:00+00:00,17.61,37.44,18.0,142.9,12.0,270.86,1.29,231.0,87370.0
1990-11-30 18:00:00+00:00,16.47,41.78,0.0,0.0,0.0,270.9,1.28,264.0,87410.0
1990-11-30 19:00:00+00:00,15.33,46.12,0.0,0.0,0.0,270.94,1.26,295.0,87420.0
1990-11-30 20:00:00+00:00,14.19,50.47,0.0,0.0,0.0,270.98,1.25,303.0,87470.0
1990-11-30 21:00:00+00:00,13.04,54.81,0.0,0.0,0.0,271.02,1.23,301.0,87500.0
1990-11-30 22:00:00+00:00,11.9,59.15,0.0,0.0,0.0,271.06,1.22,301.0,87520.0
1990-11-30 23:00:00+00:00,10.76,63.49,0.0,0.0,0.0,271.1,1.21,303.0,87540.0
1990-12-01 00:00:00+00:00,9.62,67.84,0.0,0.0,0.0,271.14,1.19,3.0,87830.0
1990-12-01 01:00:00+00:00,8.47,72.18,0.0,0.0,0.0,271.18,1.18,358.0,87810.0
1990-12-01 02:00:00+00:00,7.33,76.52,0.0,0.0,0.0,271.22,1.16,355.0,87780.0
1990-12-01 03:00:00+00:00,6.19,80.87,0.0,0.0,0.0,271.26,1.15,350.0,87820.0
1990-12-01 04:00:00+00:00,5.05,85.21,0.0,0.0,0.0,271.3,1.13,353.0,87790.0
1990-12-01 05:00:00+00:00,3.91,89.55,0.0,0.0,0.0,271.34,1.12,355.0,87780.0
1990-12-01 06:00:00+00:00,2.76,93.89,0.0,0.0,0.0,271.38,1.1,347.0,87790.0
1990-12-01 07:00:00+00:00,1.62,98.24,0.0,0.0,0.0,271.42,1.09,347.0,87850.0
1990-12-01 08:00:00+00:00,5.89,79.4,143.0,470.0,58.0,271.7,0.62,332.0,87890.0
1990-12-01 09:00:00+00:00,7.74,73.95,330.0,677.01,93.0,267.25,0.62,9.0,87930.0
1990-12-01 10:00:00+00:00,10.56,59.5,507.0,891.48,77.0,275.0,0.76,48.0,87970.0
1990-12-01 11:00:00+00:00,11.85,55.5,616.0,946.08,78.0,269.4,0.9,94.0,87980.0
1990-12-01 12:00:00+00:00,13.13,51.75,666.0,986.5,71.0,284.5,1.31,137.0,87900.0
1990-12-01 13:00:00+00:00,14.2,50.0,590.0,754.16,150.0,291.45,2.07,176.0,87840.0
1990-12-01 14:00:00+00:00,15.0,44.9,453.0,491.31,202.0,300.55,2.62,194.0,87750.0
1990-12-01 15:00:00+00:00,15.37,43.4,294.0,291.99,180.0,304.8,2.48,194.0,87710.0
1990-12-01 16:00:00+00:00,15.32,41.75,202.0,625.35,58.0,301.1,2.21,183.0,87690.0
1990-12-01 17:00:00+00:00,14.73,46.5,14.0,48.37,12.0,300.75,1.79,172.0,87690.0
1990-12-01 18:00:00+00:00,13.57,51.9,0.0,0.0,0.0,290.65,1.31,161.0,87710.0
1990-12-01 19:00:00+00:00,12.9,51.75,0.0,0.0,0.0,272.3,0.9,111.0,87710.0
1990-12-01 20:00:00+00:00,12.97,46.2,0.0,0.0,0.0,266.85,0.76,91.0,87720.0
1990-12-01 21:00:00+00:00,12.43,47.85,0.0,0.0,0.0,268.8,0.55,101.0,87740.0
1990-12-01 22:00:00+00:00,11.7,51.35,0.0,0.0,0.0,259.1,0.55,112.0,87730.0
1990-12-01 23:00:00+00:00,10.83,53.25,0.0,0.0,0.0,256.05,0.48,107.0,87740.0
1990-12-02 00:00:00+00:00,9.87,57.15,0.0,0.0,0.0,250.2,0.48,93.0,87730.0
1990-12-02 01:00:00+00:00,8.81,59.15,0.0,0.0,0.0,246.25,0.34,71.0,87700.0
1990-12-02 02:00:00+00:00,7.82,63.6,0.0,0.0,0.0,248.85,0.28,48.0,87680.0
1990-12-02 03:00:00+00:00,6.79,68.4,0.0,0.0,0.0,246.95,0.28,21.0,87660.0
1990-12-02 04:00:00+00:00,5.76,70.85,0.0,0.0,0.0,247.3,0.28,358.0,87610.0
1990-12-02 05:00:00+00:00,5.05,76.3,0.0,0.0,0.0,250.05,0.28,335.0,87580.0
1990-12-02 06:00:00+00:00,4.64,76.3,0.0,0.0,0.0,254.5,0.28,334.0,87590.0
1990-12-02 07:00:00+00:00,5.27,73.55,0.0,0.0,0.0,265.1,0.28,11.0,87630.0
1990-12-02 08:00:00+00:00,5.72,70.85,74.0,28.08,69.0,270.55,0.34,52.0,87640.0
1990-12-02 09:00:00+00:00,8.2,63.7,72.0,0.0,72.0,289.5,0.55,84.0,87680.0
1990-12-02 10:00:00+00:00,10.03,57.15,166.0,2.08,165.0,305.95,1.03,93.0,87690.0
1990-12-02 11:00:00+00:00,11.39,51.35,265.0,24.72,251.0,330.95,1.1,104.0,87670.0
1990-12-02 12:00:00+00:00,12.3,47.85,260.0,13.31,252.0,337.1,1.24,149.0,87590.0
1990-12-02 13:00:00+00:00,12.9,46.2,253.0,15.47,244.0,335.95,2.21,187.0,87510.0
1990-12-02 14:00:00+00:00,12.67,47.85,186.0,3.92,184.0,336.75,2.76,191.0,87430.0
1990-12-02 15:00:00+00:00,12.27,49.7,96.0,0.0,96.0,330.35,2.69,181.0,87380.0
1990-12-02 16:00:00+00:00,11.94,53.5,67.0,0.0,67.0,313.1,2.07,170.0,87340.0
1990-12-02 17:00:00+00:00,11.57,57.55,15.0,72.88,12.0,329.55,1.93,154.0,87320.0
1990-12-02 18:00:00+00:00,10.76,59.6,0.0,0.0,0.0,303.05,1.79,140.0,87310.0
1990-12-02 19:00:00+00:00,9.91,71.6,0.0,0.0,0.0,311.75,1.03,100.0,87320.0
1990-12-02 20:00:00+00:00,8.92,74.15,0.0,0.0,0.0,285.85,0.97,59.0,87330.0
1990-12-02 21:00:00+00:00,8.83,74.15,0.0,0.0,0.0,308.3,0.9,61.0,87320.0
1990-12-02 22:00:00+00:00,9.61,66.35,0.0,0.0,0.0,296.85,0.62,68.0,87310.0
1990-12-02 23:00:00+00:00,9.32,66.35,0.0,0.0,0.0,274.6,0.62,100.0,87280.0
1990-12-03 00:00:00+00:00,8.71,68.8,0.0,0.0,0.0,278.3,0.62,108.0,87230.0
1990-12-03 01:00:00+00:00,8.18,71.35,0.0,0.0,0.0,262.15,0.48,92.0,87200.0
1990-12-03 02:00:00+00:00,7.42,73.9,0.0,0.0,0.0,258.55,0.34,80.0,87160.0
1990-12-03 03:00:00+00:00,6.56,79.5,0.0,0.0,0.0,265.3,0.34,77.0,87140.0
1990-12-03 04:00:00+00:00,6.11,82.5,0.0,0.0,0.0,269.4,0.41,71.0,87080.0
1990-12-03 05:00:00+00:00,5.49,85.6,0.0,0.0,0.0,270.35,0.41,65.0,87040.0
1990-12-03 06:00:00+00:00,5.21,85.6,0.0,0.0,0.0,274.6,0.55,71.0,86990.0
1990-12-03 07:00:00+00:00,5.8,82.5,0.0,0.0,0.0,279.85,0.69,69.0,87030.0
1990-12-03 08:00:00+00:00,6.29,82.55,114.0,233.83,73.0,300.75,0.76,81.0,87050.0
1990-12-03 09:00:00+00:00,7.69,79.7,270.0,359.81,146.0,284.5,1.24,101.0,87060.0
1990-12-03 10:00:00+00:00,11.3,62.0,400.0,419.13,200.0,292.05,1.86,122.0,87080.0
1990-12-03 11:00:00+00:00,13.05,53.7,603.0,927.37,80.0,299.2,2.62,154.0,87040.0
1990-12-03 12:00:00+00:00,14.4,48.25,642.0,929.78,85.0,292.05,3.17,171.0,86950.0
1990-12-03 13:00:00+00:00,15.46,43.4,545.0,599.9,197.0,296.65,3.52,176.0,86840.0
1990-12-03 14:00:00+00:00,15.78,43.5,441.0,470.15,202.0,303.85,3.66,178.0,86730.0
1990-12-03 15:00:00+00:00,15.81,43.5,222.0,92.61,186.0,293.95,3.52,182.0,86700.0
1990-12-03 16:00:00+00:00,15.42,45.05,167.0,331.4,91.0,301.7,3.45,175.0,86690.0
1990-12-03 17:00:00+00:00,14.61,48.25,14.0,73.03,11.0,302.85,3.17,164.0,86680.0
1990-12-03 18:00:00+00:00,13.38,51.9,0.0,0.0,0.0,292.2,2.83,156.0,86690.0
1990-12-03 19:00:00+00:00,12.67,51.65,0.0,0.0,0.0,303.05,2.62,141.0,86700.0
1990-12-03 20:00:00+00:00,11.78,55.5,0.0,0.0,0.0,294.35,2.07,130.0,86710.0
