time(UTC),T2m,RH,G(h),Gb(n),Gd(h),IR(h),WS10m,WD10m,SP
1990-03-28 18:00:00+00:00,15.98,42.05,30.0,20.06,28.0,298.4,2.97,320.0,100400.0
1990-03-28 19:00:00+00:00,14.66,44.9,0.0,0.0,0.0,295.9,2.55,304.0,100450.0
1990-03-28 20:00:00+00:00,13.57,46.35,0.0,0.0,0.0,295.7,2.48,299.0,100520.0
1990-03-28 21:00:00+00:00,12.59,49.7,0.0,0.0,0.0,289.5,2.69,299.0,100600.0
1990-03-28 22:00:00+00:00,12.01,51.5,0.0,0.0,0.0,297.25,3.03,307.0,100650.0
1990-03-28 23:00:00+00:00,11.11,59.6,0.0,0.0,0.0,292.6,2.83,306.0,100700.0
1990-03-29 00:00:00+00:00,10.43,61.75,0.0,0.0,0.0,298.8,2.48,301.0,100700.0
1990-03-29 01:00:00+00:00,9.85,71.5,0.0,0.0,0.0,301.25,2.21,296.0,100690.0
1990-03-29 02:00:00+00:00,9.15,76.95,0.0,0.0,0.0,286.6,2.07,294.0,100680.0
1990-03-29 03:00:00+00:00,8.76,82.75,0.0,0.0,0.0,295.3,1.93,298.0,100670.0
1990-03-29 04:00:00+00:00,8.29,85.85,0.0,0.0,0.0,288.95,1.93,306.0,100670.0
1990-03-29 05:00:00+00:00,7.9,85.85,0.0,0.0,0.0,283.9,1.93,315.0,100720.0
1990-03-29 06:00:00+00:00,7.48,89.0,0.0,0.0,0.0,275.75,2.07,323.0,100800.0
1990-03-29 07:00:00+00:00,7.44,89.0,132.0,432.1,56.0,265.5,2.0,338.0,100860.0
1990-03-29 08:00:00+00:00,9.69,82.9,343.0,651.18,100.0,267.45,2.0,356.0,100940.0
1990-03-29 09:00:00+00:00,12.06,69.35,551.0,790.91,118.0,271.7,2.34,11.0,101030.0
1990-03-29 10:00:00+00:00,14.4,56.15,726.0,873.48,126.0,279.45,2.55,20.0,101050.0
1990-03-29 11:00:00+00:00,16.28,45.3,845.0,914.34,130.0,286.6,3.1,25.0,101090.0
1990-03-29 12:00:00+00:00,17.67,39.25,911.0,957.39,120.0,295.9,3.52,16.0,101080.0
1990-03-29 13:00:00+00:00,18.27,36.55,719.0,451.89,350.0,327.45,3.1,4.0,101060.0
1990-03-29 14:00:00+00:00,18.61,35.35,762.0,753.58,194.0,346.8,2.9,356.0,101010.0
1990-03-29 15:00:00+00:00,18.94,34.05,481.0,264.8,311.0,349.1,2.69,352.0,101000.0
1990-03-29 16:00:00+00:00,19.08,32.9,476.0,734.27,117.0,352.8,2.41,347.0,101000.0
1990-03-29 17:00:00+00:00,18.77,36.7,234.0,383.62,117.0,348.95,1.59,343.0,101010.0
1990-03-29 18:00:00+00:00,17.72,56.75,57.0,214.19,35.0,349.1,0.97,320.0,101070.0
1990-03-29 19:00:00+00:00,17.16,43.8,0.0,0.0,0.0,329.95,0.55,195.0,101140.0
1990-03-29 20:00:00+00:00,14.24,58.1,0.0,0.0,0.0,318.75,1.45,206.0,101190.0
1990-03-29 21:00:00+00:00,12.79,66.95,0.0,0.0,0.0,324.55,1.45,216.0,101240.0
1990-03-29 22:00:00+00:00,11.49,69.25,0.0,0.0,0.0,294.55,1.45,218.0,101280.0
1990-03-29 23:00:00+00:00,10.67,77.15,0.0,0.0,0.0,283.9,1.31,208.0,101300.0
1990-03-30 00:00:00+00:00,10.16,79.95,0.0,0.0,0.0,279.65,1.17,197.0,101310.0
1990-03-30 01:00:00+00:00,9.89,79.95,0.0,0.0,0.0,278.0,1.03,196.0,101320.0
1990-03-30 02:00:00+00:00,9.83,82.9,0.0,0.0,0.0,275.4,0.76,214.0,101300.0
1990-03-30 03:00:00+00:00,9.59,82.9,0.0,0.0,0.0,273.45,0.55,205.0,101270.0
1990-03-30 04:00:00+00:00,9.13,85.95,0.0,0.0,0.0,271.3,0.41,175.0,101230.0
1990-03-30 05:00:00+00:00,8.74,89.1,0.0,0.0,0.0,269.4,0.41,174.0,101230.0
1990-03-30 06:00:00+00:00,8.4,89.1,0.0,0.0,0.0,267.85,0.34,225.0,101240.0
1990-03-30 07:00:00+00:00,8.03,92.4,139.0,458.5,56.0,267.85,0.41,250.0,101330.0
1990-03-30 08:00:00+00:00,9.88,86.0,349.0,661.13,99.0,272.85,0.48,226.0,101370.0
1990-03-30 09:00:00+00:00,12.84,74.7,556.0,787.74,121.0,276.95,1.03,226.0,101360.0
1990-03-30 10:00:00+00:00,15.31,62.75,729.0,867.83,129.0,282.95,1.59,228.0,101390.0
1990-03-30 11:00:00+00:00,17.36,52.65,853.0,919.67,130.0,290.85,2.14,235.0,101340.0
1990-03-30 12:00:00+00:00,18.69,41.05,926.0,983.04,110.0,295.9,3.17,245.0,101280.0
1990-03-30 13:00:00+00:00,19.34,38.2,896.0,932.74,131.0,299.0,3.86,251.0,101200.0
1990-03-30 14:00:00+00:00,19.59,35.6,811.0,895.54,133.0,303.05,4.14,253.0,101120.0
1990-03-30 15:00:00+00:00,19.52,34.3,665.0,823.09,134.0,302.85,4.14,253.0,101020.0
1990-03-30 16:00:00+00:00,19.3,35.45,486.0,760.25,112.0,297.45,4.07,254.0,100980.0
1990-03-30 17:00:00+00:00,18.69,36.7,272.0,603.98,86.0,296.5,4.0,246.0,100970.0
1990-03-30 18:00:00+00:00,17.21,43.8,66.0,312.18,33.0,293.6,3.79,228.0,100960.0
1990-03-30 19:00:00+00:00,14.93,56.25,0.0,0.0,0.0,293.75,3.79,220.0,100990.0
1990-03-30 20:00:00+00:00,13.52,64.75,0.0,0.0,0.0,293.4,3.66,217.0,101010.0
1990-03-30 21:00:00+00:00,12.54,72.05,0.0,0.0,0.0,288.55,3.1,215.0,101040.0
1990-03-30 22:00:00+00:00,11.84,80.15,0.0,0.0,0.0,287.4,2.62,217.0,101050.0
1990-03-30 23:00:00+00:00,11.24,83.05,0.0,0.0,0.0,284.65,2.14,235.0,101030.0
1990-03-31 00:00:00+00:00,10.64,80.05,0.0,0.0,0.0,281.4,2.07,263.0,101050.0
1990-03-31 01:00:00+00:00,10.03,77.1,0.0,0.0,0.0,282.85,2.07,280.0,101000.0
1990-03-31 02:00:00+00:00,9.16,79.85,0.0,0.0,0.0,276.35,1.93,281.0,100970.0
1990-03-31 03:00:00+00:00,8.2,85.85,0.0,0.0,0.0,271.9,1.79,266.0,100910.0
1990-03-31 04:00:00+00:00,7.45,85.8,0.0,0.0,0.0,273.25,1.79,240.0,100860.0
1990-03-31 05:00:00+00:00,7.32,89.0,0.0,0.0,0.0,284.5,1.93,226.0,100850.0
1990-03-31 06:00:00+00:00,8.07,85.85,0.0,0.0,0.0,318.75,1.86,220.0,100830.0
1990-03-31 07:00:00+00:00,9.26,85.95,97.0,112.82,76.0,338.85,1.93,213.0,100820.0
1990-03-31 08:00:00+00:00,10.37,80.05,252.0,201.01,175.0,346.0,2.14,206.0,100830.0
1990-03-31 09:00:00+00:00,11.14,83.05,182.0,1.8,181.0,350.5,2.21,202.0,100800.0
1990-03-31 10:00:00+00:00,11.47,89.3,226.0,1.44,225.0,358.6,2.14,196.0,100820.0
1990-03-31 11:00:00+00:00,12.06,89.35,214.0,0.0,214.0,361.3,2.34,193.0,100760.0
1990-03-31 12:00:00+00:00,12.71,92.6,123.0,0.0,123.0,364.2,2.62,196.0,100690.0
1990-03-31 13:00:00+00:00,12.82,92.6,105.0,0.0,105.0,366.35,3.93,214.0,100590.0
1990-03-31 14:00:00+00:00,12.93,92.65,385.0,42.08,353.0,368.85,4.28,225.0,100500.0
1990-03-31 15:00:00+00:00,13.68,92.65,490.0,282.3,307.0,364.8,3.66,226.0,100450.0
1990-03-31 16:00:00+00:00,13.26,82.46,455.0,634.43,141.0,328.25,3.68,221.0,100390.0
1990-03-31 17:00:00+00:00,13.1,83.51,185.0,151.17,138.0,325.17,3.44,216.0,100340.0
1990-03-31 18:00:00+00:00,12.95,84.56,59.0,184.01,39.0,322.08,3.21,222.0,100360.0
1990-03-31 19:00:00+00:00,12.8,85.61,0.0,0.0,0.0,319.0,2.97,226.0,100330.0
1990-03-31 20:00:00+00:00,12.64,86.67,0.0,0.0,0.0,315.92,2.73,228.0,100360.0
1990-03-31 21:00:00+00:00,12.49,87.72,0.0,0.0,0.0,312.83,2.49,239.0,100380.0
1990-03-31 22:00:00+00:00,12.34,88.77,0.0,0.0,0.0,309.75,2.26,248.0,100390.0
1990-03-31 23:00:00+00:00,12.18,89.82,0.0,0.0,0.0,306.66,2.02,250.0,100390.0
1990-04-01 00:00:00+00:00,12.03,90.88,0.0,0.0,0.0,303.58,1.78,214.0,101030.0
1990-04-01 01:00:00+00:00,11.87,91.93,0.0,0.0,0.0,300.5,1.54,211.0,100990.0
1990-04-01 02:00:00+00:00,11.72,92.98,0.0,0.0,0.0,297.41,1.31,214.0,100980.0
1990-04-01 03:00:00+00:00,11.57,94.03,0.0,0.0,0.0,294.33,1.07,221.0,100940.0
1990-04-01 04:00:00+00:00,11.41,95.09,0.0,0.0,0.0,291.24,0.83,218.0,100950.0
1990-04-01 05:00:00+00:00,11.26,96.14,0.0,0.0,0.0,288.16,0.6,216.0,100990.0
1990-04-01 06:00:00+00:00,11.11,97.19,0.0,0.0,0.0,285.07,0.36,160.0,101020.0
1990-04-01 07:00:00+00:00,10.95,98.24,95.0,94.13,77.0,281.99,0.12,162.0,101080.0
1990-04-01 08:00:00+00:00,13.18,92.65,246.0,170.12,180.0,307.7,0.34,189.0,101130.0
1990-04-01 09:00:00+00:00,15.5,86.5,390.0,211.91,271.0,318.55,0.62,184.0,101180.0
1990-04-01 10:00:00+00:00,17.68,75.45,690.0,719.83,186.0,317.95,0.83,183.0,101200.0
1990-04-01 11:00:00+00:00,19.48,70.65,498.0,117.08,405.0,326.5,1.03,211.0,101190.0
1990-04-01 12:00:00+00:00,21.0,66.05,856.0,780.74,202.0,324.15,1.45,236.0,101160.0
1990-04-01 13:00:00+00:00,22.08,59.7,527.0,124.52,424.0,334.2,1.79,243.0,101120.0
1990-04-01 14:00:00+00:00,22.64,54.0,764.0,742.5,197.0,352.6,2.14,245.0,101050.0
1990-04-01 15:00:00+00:00,22.86,54.0,487.0,267.15,313.0,350.1,2.34,246.0,101030.0
1990-04-01 16:00:00+00:00,22.64,52.1,426.0,484.04,185.0,351.45,2.55,248.0,101030.0
1990-04-01 17:00:00+00:00,22.0,57.65,127.0,22.31,120.0,352.8,2.48,244.0,101040.0
1990-04-01 18:00:00+00:00,20.7,63.8,56.0,143.29,40.0,344.5,2.41,238.0,101050.0
1990-04-01 19:00:00+00:00,18.72,68.1,0.0,0.0,0.0,333.25,2.48,241.0,101100.0
1990-04-01 20:00:00+00:00,17.38,75.4,0.0,0.0,0.0,327.25,2.34,244.0,101170.0
1990-04-01 21:00:00+00:00,16.47,77.95,0.0,0.0,0.0,328.8,2.0,247.0,101200.0
1990-04-01 22:00:00+00:00,15.56,83.5,0.0,0.0,0.0,325.1,1.59,247.0,101210.0
1990-04-01 23:00:00+00:00,14.49,89.5,0.0,0.0,0.0,324.15,1.1,247.0,101210.0
1990-04-02 00:00:00+00:00,14.65,80.55,0.0,0.0,0.0,324.75,0.76,259.0,101190.0
1990-04-02 01:00:00+00:00,14.47,80.45,0.0,0.0,0.0,320.2,0.76,292.0,101200.0
1990-04-02 02:00:00+00:00,13.77,80.4,0.0,0.0,0.0,322.4,0.97,344.0,101160.0
1990-04-02 03:00:00+00:00,12.38,86.2,0.0,0.0,0.0,322.4,1.59,2.0,101140.0
1990-04-02 04:00:00+00:00,12.14,80.2,0.0,0.0,0.0,320.65,2.0,5.0,101140.0
1990-04-02 05:00:00+00:00,12.0,77.3,0.0,0.0,0.0,311.55,2.21,9.0,101180.0
1990-04-02 06:00:00+00:00,11.88,77.3,0.0,0.0,0.0,303.45,2.34,17.0,101200.0
1990-04-02 07:00:00+00:00,12.89,74.7,138.0,336.25,72.0,313.7,2.48,27.0,101220.0
1990-04-02 08:00:00+00:00,14.78,69.85,338.0,529.49,130.0,317.75,2.34,32.0,101250.0
1990-04-02 09:00:00+00:00,16.71,60.85,461.0,388.57,241.0,327.85,2.83,36.0,101300.0
1990-04-02 10:00:00+00:00,18.61,55.05,680.0,668.57,209.0,332.85,3.24,41.0,101320.0
1990-04-02 11:00:00+00:00,20.49,49.7,824.0,815.42,173.0,324.95,3.31,47.0,101320.0
1990-04-02 12:00:00+00:00,22.02,43.4,842.0,724.99,232.0,319.9,3.24,47.0,101260.0
1990-04-02 13:00:00+00:00,23.16,37.9,725.0,444.24,356.0,322.0,3.1,46.0,101200.0
1990-04-02 14:00:00+00:00,23.97,36.7,795.0,835.9,154.0,323.0,2.9,45.0,101140.0
1990-04-02 15:00:00+00:00,24.4,34.25,421.0,145.18,326.0,324.95,2.76,44.0,101070.0
1990-04-02 16:00:00+00:00,24.43,34.25,465.0,646.94,141.0,327.45,2.76,43.0,101010.0
1990-04-02 17:00:00+00:00,23.87,38.05,191.0,154.71,142.0,333.65,2.28,36.0,101000.0
1990-04-02 18:00:00+00:00,22.29,43.5,69.0,261.75,39.0,336.15,2.28,27.0,101000.0
1990-04-02 19:00:00+00:00,20.81,46.35,0.0,0.0,0.0,339.65,2.62,28.0,100990.0
1990-04-02 20:00:00+00:00,19.65,46.2,0.0,0.0,0.0,335.75,2.76,35.0,101010.0
1990-04-02 21:00:00+00:00,18.83,47.65,0.0,0.0,0.0,335.75,2.83,44.0,101000.0
1990-04-02 22:00:00+00:00,18.21,47.55,0.0,0.0,0.0,333.85,2.83,45.0,101000.0
1990-04-02 23:00:00+00:00,17.66,49.15,0.0,0.0,0.0,329.95,2.9,44.0,100980.0
1990-04-03 00:00:00+00:00,17.09,49.05,0.0,0.0,0.0,317.55,3.03,48.0,100960.0
1990-04-03 01:00:00+00:00,16.88,50.75,0.0,0.0,0.0,326.2,3.1,53.0,100870.0
1990-04-03 02:00:00+00:00,16.66,50.75,0.0,0.0,0.0,332.85,2.9,54.0,100820.0
1990-04-03 03:00:00+00:00,16.37,52.5,0.0,0.0,0.0,337.3,2.69,47.0,100750.0
1990-04-03 04:00:00+00:00,16.13,52.5,0.0,0.0,0.0,343.7,2.62,39.0,100730.0
1990-04-03 05:00:00+00:00,15.89,56.35,0.0,0.0,0.0,342.15,2.69,43.0,100700.0
1990-04-03 06:00:00+00:00,15.63,58.45,0.0,0.0,0.0,334.8,2.9,51.0,100690.0
1990-04-03 07:00:00+00:00,15.79,65.15,58.0,4.97,57.0,340.8,2.48,44.0,100700.0
1990-04-03 08:00:00+00:00,16.88,67.75,235.0,125.74,185.0,335.4,2.28,34.0,100730.0
1990-04-03 09:00:00+00:00,19.23,61.4,358.0,136.67,280.0,332.3,2.55,33.0,100740.0
1990-04-03 10:00:00+00:00,21.45,55.55,719.0,795.75,155.0,333.25,2.83,36.0,100770.0
1990-04-03 11:00:00+00:00,23.48,48.7,822.0,798.93,181.0,344.85,2.76,44.0,100760.0
1990-04-03 12:00:00+00:00,25.28,44.3,859.0,765.63,212.0,347.55,2.34,61.0,100720.0
1990-04-03 13:00:00+00:00,26.72,40.25,870.0,840.5,169.0,350.5,2.07,88.0,100630.0
1990-04-03 14:00:00+00:00,27.82,37.75,757.0,701.3,217.0,353.2,1.93,117.0,100540.0
1990-04-03 15:00:00+00:00,28.39,35.3,646.0,730.22,166.0,351.45,2.0,142.0,100480.0
1990-04-03 16:00:00+00:00,28.16,36.45,426.0,464.55,192.0,359.0,2.07,161.0,100420.0
1990-04-03 17:00:00+00:00,27.04,44.7,191.0,150.18,143.0,356.5,1.79,181.0,100400.0
1990-04-03 18:00:00+00:00,25.06,50.8,58.0,127.6,43.0,346.0,1.86,190.0,100400.0
1990-04-03 19:00:00+00:00,22.26,52.0,0.0,0.0,0.0,336.55,2.0,188.0,100410.0
1990-04-03 20:00:00+00:00,19.95,59.35,0.0,0.0,0.0,329.4,1.52,174.0,100430.0
1990-04-03 21:00:00+00:00,19.37,53.25,0.0,0.0,0.0,326.65,1.1,136.0,100430.0
1990-04-03 22:00:00+00:00,17.73,56.85,0.0,0.0,0.0,324.55,1.38,81.0,100430.0
1990-04-03 23:00:00+00:00,15.98,62.85,0.0,0.0,0.0,323.95,1.93,53.0,100390.0
1990-04-04 00:00:00+00:00,14.87,64.95,0.0,0.0,0.0,311.75,2.07,28.0,100360.0
1990-04-04 01:00:00+00:00,13.72,69.65,0.0,0.0,0.0,303.55,2.14,4.0,100290.0
1990-04-04 02:00:00+00:00,12.37,77.35,0.0,0.0,0.0,295.7,1.86,355.0,100250.0
1990-04-04 03:00:00+00:00,11.61,80.15,0.0,0.0,0.0,292.8,1.72,355.0,100200.0
1990-04-04 04:00:00+00:00,11.03,80.1,0.0,0.0,0.0,290.5,1.66,359.0,100160.0
1990-04-04 05:00:00+00:00,10.44,86.0,0.0,0.0,0.0,288.95,1.72,352.0,100160.0
1990-04-04 06:00:00+00:00,10.06,86.0,0.0,0.0,0.0,288.55,1.66,347.0,100170.0
1990-04-04 07:00:00+00:00,12.0,83.1,158.0,445.96,66.0,291.45,1.1,322.0,100210.0
1990-04-04 08:00:00+00:00,15.85,70.0,365.0,621.23,115.0,295.1,1.03,308.0,100240.0
1990-04-04 09:00:00+00:00,18.83,53.15,564.0,733.6,142.0,301.9,1.52,279.0,100240.0
1990-04-04 10:00:00+00:00,20.84,48.05,735.0,823.31,148.0,311.55,2.21,244.0,100250.0
1990-04-04 11:00:00+00:00,22.54,48.45,848.0,858.31,156.0,320.1,3.66,229.0,100240.0
1990-04-04 12:00:00+00:00,23.48,50.45,880.0,807.16,195.0,330.35,5.24,221.0,100220.0
1990-04-04 13:00:00+00:00,23.43,54.1,775.0,542.18,321.0,335.95,5.93,219.0,100170.0
1990-04-04 14:00:00+00:00,23.04,57.9,807.0,845.93,153.0,343.7,5.86,220.0,100150.0
1990-04-04 15:00:00+00:00,22.39,57.75,656.0,742.1,166.0,337.9,5.52,222.0,100120.0
1990-04-04 16:00:00+00:00,21.64,55.65,468.0,621.81,153.0,335.4,5.24,225.0,100100.0
1990-04-04 17:00:00+00:00,20.34,59.35,288.0,629.53,85.0,326.85,4.83,227.0,100110.0
1990-04-04 18:00:00+00:00,18.67,61.3,79.0,340.29,38.0,313.5,4.14,227.0,100120.0
1990-04-04 19:00:00+00:00,15.98,65.15,0.0,0.0,0.0,292.6,4.0,227.0,100210.0
1990-04-04 20:00:00+00:00,14.8,72.4,0.0,0.0,0.0,287.95,3.59,226.0,100250.0
1990-04-04 21:00:00+00:00,14.08,80.45,0.0,0.0,0.0,289.9,3.24,224.0,100300.0
1990-04-04 22:00:00+00:00,13.56,83.35,0.0,0.0,0.0,291.45,2.9,223.0,100320.0
1990-04-04 23:00:00+00:00,13.23,89.4,0.0,0.0,0.0,300.75,2.55,220.0,100320.0
1990-04-05 00:00:00+00:00,12.99,92.6,0.0,0.0,0.0,306.95,2.21,213.0,100310.0
1990-04-05 01:00:00+00:00,12.55,92.6,0.0,0.0,0.0,302.6,1.93,200.0,100280.0
1990-04-05 02:00:00+00:00,12.48,95.95,0.0,0.0,0.0,321.65,1.72,191.0,100220.0
1990-04-05 03:00:00+00:00,12.16,92.6,0.0,0.0,0.0,313.1,1.72,178.0,100180.0
1990-04-05 04:00:00+00:00,12.19,92.6,0.0,0.0,0.0,327.45,1.79,169.0,100160.0
1990-04-05 05:00:00+00:00,12.23,92.6,0.0,0.0,0.0,330.55,1.93,162.0,100140.0
1990-04-05 06:00:00+00:00,12.57,89.4,0.0,0.0,0.0,349.1,2.0,166.0,100150.0
1990-04-05 07:00:00+00:00,13.44,89.4,117.0,137.28,88.0,361.9,2.07,182.0,100160.0
1990-04-05 08:00:00+00:00,14.24,86.4,182.0,31.93,169.0,367.1,2.69,189.0,100190.0
1990-04-05 09:00:00+00:00,15.14,80.6,268.0,29.32,251.0,369.85,3.38,196.0,100150.0
1990-04-05 10:00:00+00:00,15.71,77.85,286.0,8.37,280.0,368.85,4.0,209.0,100180.0
1990-04-05 11:00:00+00:00,16.48,75.25,130.0,0.0,130.0,351.45,4.55,221.0,100180.0
1990-04-05 12:00:00+00:00,17.3,72.8,230.0,0.0,230.0,363.85,4.83,226.0,100170.0
1990-04-05 13:00:00+00:00,18.23,72.95,250.0,0.0,250.0,351.45,4.83,221.0,100150.0
1990-04-05 14:00:00+00:00,19.12,68.2,734.0,617.13,255.0,354.95,5.17,217.0,100090.0
1990-04-05 15:00:00+00:00,19.16,65.85,317.0,33.17,295.0,349.9,5.93,217.0,100040.0
1990-04-05 16:00:00+00:00,18.47,61.2,456.0,573.21,164.0,344.3,6.55,226.0,100050.0
1990-04-05 17:00:00+00:00,17.66,61.05,257.0,430.37,117.0,345.65,5.1,228.0,100060.0
1990-04-05 18:00:00+00:00,16.84,65.35,49.0,48.62,43.0,350.65,4.97,229.0,100080.0
1990-04-05 19:00:00+00:00,15.87,70.0,0.0,0.0,0.0,352.4,4.14,228.0,100090.0
1990-04-05 20:00:00+00:00,15.02,77.75,0.0,0.0,0.0,333.45,3.45,220.0,100120.0
1990-04-05 21:00:00+00:00,14.33,83.4,0.0,0.0,0.0,337.9,3.17,216.0,100170.0
1990-04-05 22:00:00+00:00,13.95,89.45,0.0,0.0,0.0,342.15,3.03,213.0,100190.0
1990-04-05 23:00:00+00:00,13.68,89.45,0.0,0.0,0.0,347.0,3.1,219.0,100220.0
1990-04-06 00:00:00+00:00,13.82,92.65,0.0,0.0,0.0,361.7,2.9,218.0,100220.0
1990-04-06 01:00:00+00:00,13.65,92.65,0.0,0.0,0.0,351.75,2.83,217.0,100190.0
1990-04-06 02:00:00+00:00,13.38,95.95,0.0,0.0,0.0,338.65,2.62,218.0,100130.0
1990-04-06 03:00:00+00:00,13.28,95.95,0.0,0.0,0.0,341.75,2.41,216.0,100080.0
1990-04-06 04:00:00+00:00,13.02,99.4,0.0,0.0,0.0,330.55,2.28,215.0,100090.0
1990-04-06 05:00:00+00:00,13.02,95.95,0.0,0.0,0.0,343.7,2.21,216.0,100100.0
1990-04-06 06:00:00+00:00,12.73,95.95,0.0,0.0,0.0,331.9,2.28,219.0,100140.0
1990-04-06 07:00:00+00:00,12.9,95.95,77.0,13.88,74.0,335.95,1.93,206.0,100220.0
1990-04-06 08:00:00+00:00,14.14,89.5,374.0,643.44,109.0,337.3,2.48,208.0,100290.0
1990-04-06 09:00:00+00:00,15.33,83.5,226.0,8.56,221.0,335.55,2.97,218.0,100340.0
1990-04-06 10:00:00+00:00,16.6,72.7,134.0,0.0,134.0,334.4,3.72,224.0,100370.0
1990-04-06 11:00:00+00:00,17.3,72.8,426.0,49.15,386.0,346.2,4.21,224.0,100390.0
1990-04-06 12:00:00+00:00,18.01,70.35,99.0,0.0,99.0,353.4,4.76,222.0,100390.0
1990-04-06 13:00:00+00:00,18.1,68.05,846.0,744.18,218.0,351.25,4.97,224.0,100360.0
1990-04-06 14:00:00+00:00,18.72,63.5,814.0,866.28,139.0,353.95,5.45,227.0,100340.0
1990-04-06 15:00:00+00:00,18.56,61.2,669.0,797.21,138.0,349.7,5.93,229.0,100320.0
1990-04-06 16:00:00+00:00,18.18,59.05,457.0,570.07,165.0,353.0,5.86,230.0,100310.0
1990-04-06 17:00:00+00:00,17.67,61.05,274.0,524.21,102.0,338.85,5.79,230.0,100340.0
1990-04-06 18:00:00+00:00,16.93,67.75,81.0,324.6,40.0,346.0,4.97,231.0,100400.0
1990-04-06 19:00:00+00:00,15.92,70.0,0.0,0.0,0.0,338.85,4.0,230.0,100470.0
1990-04-06 20:00:00+00:00,15.28,75.1,0.0,0.0,0.0,332.65,3.31,227.0,100530.0
1990-04-06 21:00:00+00:00,14.78,77.75,0.0,0.0,0.0,332.65,2.83,221.0,100580.0
1990-04-06 22:00:00+00:00,14.16,83.4,0.0,0.0,0.0,320.85,2.55,215.0,100620.0
1990-04-06 23:00:00+00:00,13.67,86.35,0.0,0.0,0.0,321.65,2.34,209.0,100620.0
1990-04-07 00:00:00+00:00,13.33,89.4,0.0,0.0,0.0,322.4,2.34,204.0,100650.0
1990-04-07 01:00:00+00:00,12.94,92.6,0.0,0.0,0.0,317.9,2.28,205.0,100620.0
1990-04-07 02:00:00+00:00,12.77,92.6,0.0,0.0,0.0,324.75,2.14,208.0,100600.0
1990-04-07 03:00:00+00:00,12.32,95.95,0.0,0.0,0.0,310.4,1.93,213.0,100560.0
1990-04-07 04:00:00+00:00,12.23,95.95,0.0,0.0,0.0,327.25,1.59,215.0,100590.0
1990-04-07 05:00:00+00:00,11.48,99.35,0.0,0.0,0.0,304.4,1.31,215.0,100590.0
1990-04-07 06:00:00+00:00,11.18,99.35,0.0,0.0,0.0,323.75,0.97,209.0,100640.0
1990-04-07 07:00:00+00:00,12.17,95.95,125.0,149.3,92.0,331.1,0.97,224.0,100700.0
1990-04-07 08:00:00+00:00,13.87,89.45,259.0,156.07,194.0,340.8,1.38,273.0,100760.0
1990-04-07 09:00:00+00:00,15.22,77.8,396.0,186.92,286.0,329.75,1.1,284.0,100770.0
1990-04-07 10:00:00+00:00,16.59,65.35,476.0,153.04,365.0,335.95,1.24,272.0,100810.0
1990-04-07 11:00:00+00:00,17.65,58.9,465.0,74.61,404.0,359.95,1.66,256.0,100810.0
1990-04-07 12:00:00+00:00,18.4,56.95,241.0,0.0,241.0,358.8,2.0,250.0,100810.0
1990-04-07 13:00:00+00:00,19.06,53.15,648.0,272.71,417.0,363.45,2.14,250.0,100760.0
1990-04-07 14:00:00+00:00,19.64,47.9,594.0,273.6,380.0,364.6,2.07,254.0,100710.0
1990-04-07 15:00:00+00:00,19.6,47.8,501.0,273.58,318.0,380.1,1.86,256.0,100680.0
1990-04-07 16:00:00+00:00,19.6,47.8,364.0,240.78,240.0,365.55,1.66,256.0,100660.0
1990-04-07 17:00:00+00:00,19.34,47.8,230.0,271.98,140.0,373.1,1.59,260.0,100640.0
1990-04-07 18:00:00+00:00,18.68,53.15,64.0,123.84,48.0,354.95,1.45,259.0,100650.0
1990-04-07 19:00:00+00:00,17.18,58.8,0.0,0.0,0.0,324.15,2.28,255.0,100660.0
1990-04-07 20:00:00+00:00,15.64,67.55,0.0,0.0,0.0,311.75,2.48,262.0,100710.0
1990-04-07 21:00:00+00:00,14.57,75.0,0.0,0.0,0.0,311.2,2.28,271.0,100730.0
1990-04-07 22:00:00+00:00,13.68,80.4,0.0,0.0,0.0,301.3,1.86,281.0,100740.0
1990-04-07 23:00:00+00:00,12.81,89.4,0.0,0.0,0.0,304.8,1.24,288.0,100700.0
1990-04-08 00:00:00+00:00,13.45,83.25,0.0,0.0,0.0,294.95,0.14,279.0,100690.0
1990-04-08 01:00:00+00:00,12.77,86.25,0.0,0.0,0.0,292.5,0.62,123.0,100630.0
1990-04-08 02:00:00+00:00,11.66,89.3,0.0,0.0,0.0,290.65,0.9,125.0,100580.0
1990-04-08 03:00:00+00:00,11.48,92.55,0.0,0.0,0.0,288.35,0.62,108.0,100530.0
1990-04-08 04:00:00+00:00,10.89,95.9,0.0,0.0,0.0,286.6,0.69,50.0,100510.0
1990-04-08 05:00:00+00:00,8.67,95.85,0.0,0.0,0.0,284.85,1.38,28.0,100510.0
1990-04-08 06:00:00+00:00,7.86,95.8,0.0,0.0,0.0,283.3,1.72,34.0,100490.0
1990-04-08 07:00:00+00:00,9.29,92.45,180.0,495.87,68.0,284.65,1.59,46.0,100570.0
1990-04-08 08:00:00+00:00,14.01,80.4,391.0,676.85,106.0,287.2,1.79,50.0,100560.0
1990-04-08 09:00:00+00:00,16.57,70.1,587.0,764.2,134.0,295.1,2.28,58.0,100570.0
1990-04-08 10:00:00+00:00,18.74,59.15,758.0,848.77,139.0,302.65,2.28,67.0,100560.0
1990-04-08 11:00:00+00:00,20.43,53.35,866.0,870.57,151.0,310.05,1.52,84.0,100540.0
